id,name,ig_followers,ig_handle,category,subcategory
45190,Beauty Of Keonjhar,36037,beauty_of_keonjhar,Community Pages,City-focused Content
38428,Sam,36006,samlyrics__,"News, Media & Magazines",Entertainment
43825,Kochi Happenings,35675,kochi_happenings,Community Pages,City-focused Content
43971,Akhil Editz,35647,__akhileditz2.0,Comedy & Memes,Viral & Memes
7351,Pune Food & Travel,35596,puneritravellers,Community Pages,City-focused Content
44298,Your Storyline,35495,your_story_line,,
10220,Techarrati,35363,techarrati_official,Tech,Gadget Reviews & Unboxing
19745,Love Feelings,34924,love.feelingss__,,
38507,V__zone1,34817,v__zone1,"News, Media & Magazines",Entertainment
21413,Jaseem,34633,xtylish__jaseem__67_,Arts,Creative Writing & Story-Telling
44189,𝗡𝗮𝘆𝗮 𝗚𝗮𝗼𝗻 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,34037,nayagaon_official,Community Pages,City-focused Content
44467,The Bhopal,33616,thebhopal,Community Pages,City-focused Content
43575,Indore Times,33480,indoretimes,Community Pages,Food & Foodies Community Page
32976,Smart City Surat,29901,smartcitysurat__,Community Pages,City-focused Content
54614,Gurgaon On My Mind,29745,gurgaononmymind,Community Pages,City-focused Content
8721,Yfp Film,29667,yfpfilm,Comedy & Memes,Funny Shorts
30296,Football Vibes,28578,footballvibes_7,Community Pages,Fan-Page: Sports & Sports-Celebs
19297,Bhimrao Ramji Ambedkar,28538,dr.babasaheb.ambedkar,Comedy & Memes,Viral & Memes
43656,Madurai Thozha,28283,madurai_thozha,Community Pages,City-focused Content
51711,I Am Gujju,28040,hugujjuchhu,Comedy & Memes,Viral & Memes
46371,Discover Bhubaneswar,27931,discoverbbsr,Community Pages,City-focused Content
45551,Discover Nashik,27567,discover_nashik,Community Pages,City-focused Content
44991,Shaadiwalee By Mr.kwatra,27327,shaadiwalee,Photography / Videography,Wedding Photography
40328,Go Mma • 1st Indian Mma Content Creator 🇮🇳,27249,gommayt,Community Pages,Fan-Page: Sports & Sports-Celebs
45891,Explore Nashik,26987,_explore_nashik,Community Pages,City-focused Content
45871,Rohan Sharma,26719,ludhianadiariesofficial,Community Pages,City-focused Content
39380,Business Skills,26533,businessdevelopmentr,"News, Media & Magazines",Business & Finance
16618,Welcome To Nazriya World,26476,nazriya_status_videos,Community Pages,Fan-Page: Movies & Movie-Celebs
44248,Ro(45)mahi(7)rat(18),26234,romahirat.world,Community Pages,Fan-Page: Sports & Sports-Celebs
51814,Guru Darshan,26158,gurudarshan_99,Lifestyle & Living,Religion & Spiritual
44015,Sikkim Express,25899,sikkim_express,,
32938,Namaste Kalyan,25711,namastekalyan,Community Pages,City-focused Content
32847,Mumbaikar,25696,mumbaikar_ig,Community Pages,City-focused Content
44354,Mo Puri | My Puri,33256,mypuri,Community Pages,City-focused Content
12244,Anurag Singh,33238,officialsidnaazian,Community Pages,Fan-Page: Movies & Movie-Celebs
32947,Pune Maharashtra,33219,pune.maharashtra_,Community Pages,City-focused Content
45520,𝐑𝐢𝐬𝐡𝐚𝐛𝐡_𝐍𝐢𝐭𝐢𝐬𝐡,33070,rishabh_nitish,"News, Media & Magazines",Entertainment
38957,Celebs Nagari,32876,celebsnagari,Community Pages,Fan-Page: Movies & Movie-Celebs
45683,Archana,32815,vibexeditss_,Entertainment,Movies / Series
44581,Syed,32673,clicksofsyed14,Community Pages,City-focused Content
46556,Yash Gaikwad,32603,_third_eye____,Community Pages,Fan-Page: Sports & Sports-Celebs
45901,Mumbai Alert,32364,mumbaialert,"News, Media & Magazines",Breaking News & Headlines
7847,So Kolkata,32231,sokolkata,Travel & Places,Travel & Food Photography
54629,The Fit Creed,32202,thefitcreed,Sports,Training & Fitness
38162,Irongers,31891,_iron_gers,Community Pages,Fan-Page: Movies & Movie-Celebs
12529,Go Physics,31857,thegophysics,"News, Media & Magazines",Technology & Innovations
44686,Film Scholar,31578,filmscholar1,Community Pages,Fan-Page: Movies & Movie-Celebs
29204,Epicdipic,31270,epicdipic,Lifestyle & Living,Personal Vlogs
38504,Light Vibez,31075,_light__vibez_,Comedy & Memes,Viral & Memes
43554,Jaiswaraajya Tv,30876,jaiswaraajya_tv,"News, Media & Magazines",Breaking News & Headlines
46737,Ranthambore National Park,30833,ranthamborewale,Community Pages,City-focused Content
8222,Choudhari,30423,swadu_tau,,
32273,Aumbeti Roydo,30345,aumbetiroydo,Community Pages,Fan-Page: Sports & Sports-Celebs
44368,The Salman Khan,25479,salmankhanfan.clb,Community Pages,Fan-Page: Movies & Movie-Celebs
38876,Boi Edittz,25093,boi_edittz,Community Pages,Art & Artist Community Page
43504,Tollycinehub,24895,tollycinehub,"News, Media & Magazines",Entertainment
42532,Prem Ki Nisha,24836,tuhimeraaaaaa,Comedy & Memes,Viral & Memes
32969,Delhi,24692,delhi34wale_,Community Pages,City-focused Content
45566,Paderucity,24574,paderucity,Community Pages,City-focused Content
44321,Mohit Ramteke,24273,mohit_x_edits,"News, Media & Magazines",Entertainment
11908,Film Purity,24090,filmpurity,Community Pages,Fan-Page: Movies & Movie-Celebs
8617,Navsari City,23989,navsari.city,Community Pages,City-focused Content
46705,𝙵𝚎𝚎𝚕 𝚃𝚑𝚎 𝙶𝚊𝚊𝚗𝚊,23917,feelthegaana,Comedy & Memes,Viral & Memes
38160,Md Rashid,23792,r.edits.rx,"News, Media & Magazines",Feel-Good News / Stories
23111,Dance Era,23637,dance.era,Community Pages,Art & Artist Community Page
32272,Yorker Gawd,23408,juicesprite_boobrah,Community Pages,Fan-Page: Sports & Sports-Celebs
42263,Crazy,23383,zero_to_three60,Comedy & Memes,Funny Shorts
44130,Tiggy's World,23138,tigerplover,Community Pages,Fan-Page: Movies & Movie-Celebs
54596,Whats Up Dehradunlife,22908,whatsupdehradunlife,Community Pages,City-focused Content
45351,Mtm | Maharashtra Trekking Memes,22906,maharashtra_trekking_memes_,Comedy & Memes,Viral & Memes
42524,Nashikpropertize,22732,nashikpropertize,Home & Decor,Real-Estate / Homes
52793,Worth Marathi,22582,worthmarathi,Comedy & Memes,Viral & Memes
32945,Ente Kochi Official,22427,entekochi_official,Community Pages,City-focused Content
51773,Khairthal Aale,21963,khairthal_city,"News, Media & Magazines",Breaking News & Headlines
32904,I Love Kanpur,21741,i_love_kanpur,Community Pages,City-focused Content
46136,Indian Gaming Arena,21735,indiangamingarena,Comedy & Memes,Viral & Memes
40962,Casting Mantra,21577,castingmantra,Community Pages,Fan-Page: Movies & Movie-Celebs
42473,Digitalinstaviral,21531,digitalinstaviral,"News, Media & Magazines",Lifestyle & Culture
8759,Telugu Badi,21392,telugubadiofficial,,
38191,Kuldeep,21251,levelup_editz,Community Pages,Fan-Page: Movies & Movie-Celebs
44273,Bodybuilding Universe,21234,bodybuildinguniverse01,Community Pages,Art & Artist Community Page
45699,Trendy Chai,21145,trendychai,,
54591,Whats Up Thanelife,21132,whatsupthanelife,Community Pages,City-focused Content
10995,Dstar Network Pvt.ltd,21037,dstarnetwork,Community Pages,Art & Artist Community Page
39826,Shaheen Siddiqui,20415,34_islamic,Comedy & Memes,Viral & Memes
11984,Asli Haryana,20334,asli_haryana,Comedy & Memes,Viral & Memes
46132,Playbox Entertainment,20061,playbox_entertainment_,Community Pages,City-focused Content
54623,Whats Up Thailandlife,19660,whatsupthailandlife,Community Pages,City-focused Content
43765,Trying To Make A Difference,19644,absolute_success,Comedy & Memes,Viral & Memes
39868,Dream Note,19640,dreamnote_official,Community Pages,Art & Artist Community Page
45734,Aslaaa Esports,19428,aslaaa_esports,Community Pages,Gaming & Anime Community Page
44887,Kahani Friday,19223,kahanifridayki,Community Pages,Art & Artist Community Page
38442,Cheesy Maggii,19188,cheesymaggii,Comedy & Memes,Viral & Memes
8768,Inspirational Vibes™,16610,desire2inspired,Comedy & Memes,Viral & Memes
23109,Nimii,16608,nimiigaming,Community Pages,Gaming & Anime Community Page
45772,The Rockstars Band,16505,the_rockstars_band,Entertainment,Singing & Music Videos
43947,Wahh! Pune,16123,wahhpune,Community Pages,City-focused Content
32932,Goaevents,15732,goa.events,Comedy & Memes,Viral & Memes
44788,Suraj Singh Mas Films,15547,surajsinghmas_films,,
39543,The Tales Of Doctor's,15284,doctor_tales,Comedy & Memes,Viral & Memes
42451,𝗡𝗔𝗩𝗗𝗘𝗘𝗣 𝗥𝗔𝗪𝗔𝗧,15281,mr.navdeeprawat_413,Lifestyle & Living,Personal Vlogs
38491,𝐋𝐲𝐫𝐢𝐜𝐬 𝐀𝐧𝐢𝐦𝐞,14968,lyrics.anime_1,"News, Media & Magazines",Entertainment
45482,Fashion Model India,14967,fashionmodel.india,Comedy & Memes,Viral & Memes
19108,Kushal,14732,kushal_____15,Lifestyle & Living,Feel-Good News / Stories
26911,Facts___tamil,14666,facts___tamil,Comedy & Memes,Viral & Memes
45572,The Gymnastics Academy,14235,the.gymnastics.academy,Sports,Training & Fitness
38508,𝐀𝐧𝐤𝐮𝐬𝐡,14132,daark.lyrik,Community Pages,Art & Artist Community Page
54628,Beerpong Leaguein,14012,beerpongleaguein,Community Pages,City-focused Content
44792,Krishna,13874,marathi_tvvv,Community Pages,Fan-Page: Movies & Movie-Celebs
51690,Apni Dharohar,13798,apnidharohar1,Community Pages,City-focused Content
10135,Bentodent Oral Care,13483,bentodent,Community Pages,Art & Artist Community Page
32967,Agra Wonder,13368,agra.wonder,Community Pages,City-focused Content
21238,Screaming Bull,13256,crackingbullsofficial,Comedy & Memes,Viral & Memes
11905,Food Bloggers Council India,19142,fbciofficial,Community Pages,Food & Foodies Community Page
46153,Tathastu Lifestyle,18762,tathastu.lifestyle,"News, Media & Magazines",Lifestyle & Culture
38190,Edits \ ＳＡＨＩＬ,18651,7_s4hil.aep,Comedy & Memes,Viral & Memes
46801,Riddix,18648,djriddix,Arts,Music & Singing
44702,Recover Good Vibes,18600,recovergoodvibes,Comedy & Memes,Viral & Memes
26992,Books For Success,18537,booksforsuccess_,Community Pages,Art & Artist Community Page
32893,Durgapurians,18452,durgapurians,Community Pages,City-focused Content
40265,Kolkata_unplugged,18100,kolkata_unplugged,Community Pages,City-focused Content
41324,Shot Ok Motion Pictures,18045,shotokmotionpictures.india,"News, Media & Magazines",Entertainment
45836,Allgupshup,17660,allgupshup,Community Pages,Fan-Page: Movies & Movie-Celebs
19376,Faizan Patel,17626,it_engineer_20,"News, Media & Magazines",Entertainment
55152,Whats Up Gujaratlife,17558,whatsupgujaratlife,Community Pages,City-focused Content
39541,Busesclick,17488,busesclick,Community Pages,Art & Artist Community Page
46003,Tips Tamil,17460,tipstamilofficial,Comedy & Memes,Viral & Memes
54622,Whats Up Singapore,17332,whatsupsingapore,Community Pages,City-focused Content
10832,𝘚𝘏𝘐𝘝𝘈𝘕 𝘛𝘖𝘜𝘙𝘚,17199,shivan_tours,Travel & Places,City-focused Content
45740,Fab Occasions,17088,thefabapp,Lifestyle & Living,Personal Vlogs
23256,Photography Shoutout,16654,uniquephotographyclub,Community Pages,Art & Artist Community Page
38423,Vibing Snap,16630,vibingsnaps,Photography / Videography,Photo/Video Editing & AI: Tips & Tricks
49884,𝘚𝘰𝘶𝘮𝘰𝘫𝘪𝘵 𝘚𝘪𝘯𝘩𝘢,16627,kromarctic,Community Pages,City-focused Content
6656,Bingedaily,13255,bingedaily,Comedy & Memes,Viral & Memes
45892,Aranyagiri Countryside Resort,13140,aranyagiriresort,Community Pages,Art & Artist Community Page
8477,Felicity Theatre Charitable Organisation,12884,felicity_theatre,Community Pages,City-focused Content
19879,$ing With Arnold,12819,sing.with.arnold,"News, Media & Magazines",Entertainment
43855,Prabhas Fans Karnataka,12768,pfakofficial,Community Pages,Fan-Page: Movies & Movie-Celebs
10799,Cinetales,12661,cinetalians,Community Pages,Fan-Page: Movies & Movie-Celebs
32990,Whats Up Nepalofficial,12614,whatsupnepalofficial,Community Pages,City-focused Content
12571,Amp Amplitude_emotions,12497,amplitude_emotions,Community Pages,Art & Artist Community Page
46492,Cricketkeeda Sports,12341,cricketkeeda_sports,"News, Media & Magazines",Sports News & Coverage
45361,𝐋𝐨𝐯𝐞,12177,navv_vibes,"News, Media & Magazines",Entertainment
40450,The Public Points,11813,thepublicpoints,"News, Media & Magazines",Breaking News & Headlines
44084,My Love Is Yours,11738,prem_tujha_majha,Comedy & Memes,Viral & Memes
11531,Spiritual Vibes Club,11596,spiritualvibesclub,Lifestyle & Living,Religion & Spiritual
11529,The Invincible India,11594,theinvincibleindia,,
44282,Aryans Govinda Pathak,11551,aryans_govinda_pathak,Community Pages,Fan-Page: Sports & Sports-Celebs
46356,Comedy Highway,11539,comedy.highway,Comedy & Memes,Viral & Memes
41702,Expansion Ai /pr /digital /marketing,11487,expansionprofficial,"News, Media & Magazines",Lifestyle & Culture
44529,Kung Fu Pandya,11244,cricke.t_editx,Community Pages,Fan-Page: Sports & Sports-Celebs
46187,Badshah,11114,badshah_muzzik,Community Pages,Fan-Page: Movies & Movie-Celebs
46135,Tamilvibeposting,11076,tanzanite_boutique_resort,,
40896,🇱‌🇾‌🇷‌🇮‌🇨‌🇦‌🇱‌ 🇸‌🇹‌🇦‌🇹‌🇺‌🇸‌,10906,status_for_you_420,"News, Media & Magazines",Entertainment
32912,Whats Up Nagpur,10896,whatsupnagpur,Community Pages,City-focused Content
51622,Iraivi Lgbt Charitable Trust,10821,iraivi_lgbt_charitable_trust,Community Pages,LGBTQ Community Page
11786,Nukkad Official,10722,nukkad_official,"News, Media & Magazines",Breaking News & Headlines
46322,Raigarh_cuisine,10622,feelingsonplate,Community Pages,Food & Foodies Community Page
32270,Robi Sixtree,10519,robisixtree,Comedy & Memes,Viral & Memes
7841,Jankari Universe,10479,jankariuniverse,,
32873,Colours Of Mumbai,10235,coloursofmumbai,Community Pages,City-focused Content
12593,Delhi,10203,beingdilliwaala,Community Pages,City-focused Content
40158,Akshay Rana,10104,djakshayrana_,Arts,Music & Singing
46192,Shivthakare Vibe,9945,shivthakarevibe,Community Pages,Fan-Page: Movies & Movie-Celebs
41604,Sarah Fernandes,9890,djsarahgoa,Arts,Music & Singing
44035,Ranjit Biswas,9850,ranjit_creation2,"News, Media & Magazines",Entertainment
54620,Whats Up Londonuk,9722,whatsuplondon.uk,Community Pages,City-focused Content
19319,𝗣𝗼𝗲𝘁𝗶𝗰 𝗪𝗼𝗿𝗹𝗱,9684,poetic.__world,"News, Media & Magazines",Entertainment
54590,Whats Up Indoremp,9382,whatsupindoremp,Community Pages,City-focused Content
54626,Whats Up Canadalife,9318,whatsupcanadalife,Community Pages,City-focused Content
54595,Whats Up Lucknowlife,9302,whatsuplucknowlife,Community Pages,City-focused Content
54625,Whats Up Australialife,9204,whatsupaustralialife,Community Pages,City-focused Content
54621,Whats Up Finlandlife,9127,whatsupfinlandlife,Community Pages,City-focused Content
54606,Whats Up Jaipurlife,9035,whatsupjaipurlife,Community Pages,City-focused Content
50395,Crypto Tv India,8923,cryptotvindiaofficial,"News, Media & Magazines",Business & Finance
55155,Whats Up Americalife,8685,whatsupamericalife,Community Pages,City-focused Content
42360,The Trends Fusion,7776,the_trends_fusion,Lifestyle & Living,Personal Vlogs
40167,Indore Bloggers Association,7376,indorebloggersassociation,Food ,Food Reviews
50394,Crypto Tamizha,7173,cryptotamizha,"News, Media & Magazines",Business & Finance
55154,Whats Up Srinagar,6986,whatsupsrinagar,Community Pages,City-focused Content
54597,Whats Up Guwahatilife,6613,whatsupguwahatilife,Community Pages,City-focused Content
54598,Whats Up Varanasilife,6547,whatsupvaranasilife,Community Pages,City-focused Content
51656,Ipo India | Stock Market,6453,profitmust,"News, Media & Magazines",Business & Finance
54605,Whats Up Coimbatore,6320,whatsupcoimbatore,Community Pages,City-focused Content
54616,Kolkata On My Mind,5947,kolkata.onmymind,Community Pages,City-focused Content
15536,Ladwa Handball Foundation,5316,lhf.official,Community Pages,Fan-Page: Sports & Sports-Celebs
54592,Whats Up Pcmc,5240,whatsuppcmc,Community Pages,City-focused Content
54627,Barhop India,5133,barhopindia,Community Pages,City-focused Content
54609,Whats Up Faridabadlife,5031,whatsupfaridabadlife,Community Pages,City-focused Content
54613,Himachal On My Mind,5019,himachalonmymind,Community Pages,City-focused Content
54610,Whats Up Shillong,4918,whatsupshillong,Community Pages,City-focused Content
54617,Amritsar On My Mind,4905,amritsaronmymind,Community Pages,City-focused Content
54604,Whats Up Arunachal,4881,whatsuparunachal,Community Pages,City-focused Content
54615,Hyderabad On Mymind,4853,hyderabadonmymind,Community Pages,City-focused Content
54601,Whats Up Madurai,4762,whatsupmadurai,Community Pages,City-focused Content
54618,Uttarakhand On My Mind,4712,uttarakhandonmymind,Community Pages,City-focused Content
54608,Whats Up Pondicherry,4581,whatsuppondicherry,Community Pages,City-focused Content
54611,Agra On My Mind,4567,agraonmymind,Community Pages,City-focused Content
54607,Whats Up Udaipurlife,4517,whatsupudaipurlife,Community Pages,City-focused Content
54600,Whats Up Prayagraj,4509,whatsupprayagraj,Community Pages,City-focused Content
54603,Whats Up Jammulife,4506,whatsupjammulife,Community Pages,City-focused Content
54599,Whats Up Kanpurlife,4503,whatsupkanpurlife,Community Pages,City-focused Content
54602,Whats Up Mysorelife,4470,whatsupmysorelife,Community Pages,City-focused Content
54619,Bangalore On My Mind,4468,bangaloreonmymind,Community Pages,City-focused Content
