id,name,ig_followers,ig_handle,category,subcategory,location
20164,Akash Bhatia,321591,akashbhatia_46,Lifestyle & Living,Personal Vlogs,Ambala
22186,Vaibhav Arora,156243,vaibhav2816,Sports,Professional: Team Sports,Ambala
43268,Manish Wadhwa,139037,manishwadhwa.in,Arts,"Acting, Pro (Movies)",Ambala
49700,Kartik Jangid,105339,breaklessunboxing,Tech,Gadget Reviews & Unboxing,Ambala
31721,Mehak Kohli,43143,mktomommyk,Lifestyle & Living,Personal Vlogs,Ambala
49103,Campusemo,2391,iamcampusemo,Entertainment,Singing & Music Videos,Ambala
537,Neelam Arjun Hassija,19036,neelu9566,Entertainment,Singing & Music Videos,Ambarnath
44313,Mistar Raaz,40532,digi_mistar10x,Learning,Photo/Video Editing & AI: Tips & Tricks,Ambikapur
42468,Shruti,11524,shruti_dewangan_,Lifestyle & Living,Personal Vlogs,Ambikapur
2651,Gazal,121872,stunner_skincare,Beauty,Skin-Care,Ahmedabad
21801,Anand Karchaliya,120745,anand__karchaliya,Comedy & Memes,Funny Shorts,Ahmedabad
26828,Niyaaa Panchal Trivedi,120715,yoursniyatiii,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
38632,Charvi,119304,ahm_foodiefriends,Food ,Food Reviews,Ahmedabad
39177,Khushboo Diwan,117723,baby_and_influencermom,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
29066,Rj Megha,114660,rjmegha,"News, Media & Magazines",Lifestyle & Culture,Ahmedabad
32888,Ahmedabad Explore,114099,ahmedabad.explore,Community Pages,City-focused Content,Ahmedabad
1550,Prerna,111961,notjustanyblogger,Lifestyle & Living,Personal Vlogs,Ahmedabad
2170,Poonam Bhatt,106934,poonambhatt0007,Home & Decor,Real-Estate / Homes,Ahmedabad
310,Mital Dhingani,103778,mumma_and_ridhu,"Family, Kids & Pets",Parenting Tips / Pregnancy,Ahmedabad
48534,Bhavesh Prajapati,103584,adv_bhaveshprajapati,Entertainment,Entertaining Dance Videos,Ahmedabad
2667,Milind Chandwani,100780,milindchandwani,Lifestyle & Living,Personal Vlogs,Ahmedabad
2611,Anjani Sharma,100715,khanajaana,Lifestyle & Living,Personal Vlogs,Ahmedabad
45952,Meetesh Jakheliya,98160,meeteshjakheliya,Lifestyle & Living,Personal Vlogs,Ahmedabad
46247,Ranvir,95693,iranvir_,Arts,Music & Singing,Ahmedabad
42244,Rachana Bohra,95391,rachanabohra03,Lifestyle & Living,Personal Vlogs,Ahmedabad
21824,Aaryan Singh,95101,ohhaaryan,Comedy & Memes,Funny Shorts,Ahmedabad
11246,Sneha Agarwal,90840,sneha_agarwal8,Lifestyle & Living,Personal Vlogs,Ahmedabad
38241,Mosammyt,89250,mosammyt,Entertainment,Fun-Content,Ahmedabad
44479,Dr Charmy Mehta,85261,charmy.mehta14,Fashion,Style & Grooming,Ahmedabad
6609,Trupti Rane,1233706,bunny_6927_,Entertainment,Singing & Music Videos,Amravati
32172,Jitesh Sharma,575702,jiteshsharma_,Sports,Professional: Team Sports,Amravati
51795,Roshan Bhajankar,534476,roshan_bhajankar,Fitness,Training & Fitness,Amravati
39205,Trupti Khandare,373591,trupti_v_khandare,Entertainment,Fun-Content,Amravati
22200,Disha Kasat,80906,disha_kasat,Sports,Professional: Team Sports,Amravati
29236,Miriyalkar Sudheer,36440,telugudost004,Lifestyle & Living,Personal Vlogs,Amravati
18131,Snehal Premalwar,14456,mummas_kashvi,Lifestyle & Living,Personal Vlogs,Amravati
16738,Ayan Pathan,17405,itz_ayan_pathan1,Entertainment,Fun-Content,Amroha
3613,Street Wala,56796,street__wala,Photography / Videography,Street / People Photography,Amreli
8957,Kapil Sharma,45838591,kapilsharma,Arts,"Acting, Pro (TV / Series)",Amritsar
32046,Abhishek Sharma,3537243,abhisheksharma_4,Sports,Professional: Team Sports,Amritsar
28107,Richa Chadha,2528965,therichachadha,Arts,"Acting, Pro (TV / Series)",Amritsar
43329,Rcr,2011306,rcrrapstar,Arts,Music & Singing,Amritsar
43371,Raj,1795878,rajphotoeditingmuchmore,Tech,"Software & App: Tips, Hacks & Reviews",Amritsar
31622,Jhanceboyz,1151822,jbjhanceboyz,Entertainment,Fun-Content,Amritsar
24169,Ashleen Kaur,653540,ashleendadskaur,Lifestyle & Living,Personal Vlogs,Amritsar
22347,Raghav Arora,481578,hiraghavarorajobs,Learning,Professional Development,Amritsar
42458,Amritsar Is Live,428542,amritsarislive,Travel & Places,City-focused Content,Amritsar
24454,Roma Arora,422750,romaarora_official,Arts,"Acting, Pro (Movies)",Amritsar
2679,Harmanpreet Singh,385309,harmanpreet_13,Sports,Professional: Team Sports,Amritsar
29144,Shakti Dogra,340152,shakti_dogra_hairstyles,Beauty,Hair-Care & Hair-Styling,Amritsar
15892,Harkirat Kaur,338340,kaur._.hkirat,Entertainment,Singing & Music Videos,Amritsar
25358,Misster Param,289095,misterparam,Comedy & Memes,Funny Shorts,Amritsar
25366,Simran Singh,277017,simramghariaa,Comedy & Memes,Funny Shorts,Amritsar
28799,Khatri Oye,272905,khatrioye,Entertainment,Fun-Content,Amritsar
20135,Diksha Thakur,230569,dikshastimeline,Beauty,Makeup & Cosmetics,Amritsar
48281,Jaspreet Singh,213032,itz_jaspreet_ramgarhia,Lifestyle & Living,Personal Vlogs,Amritsar
50722,Arsh Bhinder,188394,arshbhinderr,,,Amritsar
14129,Harsh Malhootra,160179,harshmalhotra_official,Fashion,Style & Grooming,Amritsar
2995,Pooja Khemani,84050,poojakhemi,Entertainment,Singing & Music Videos,Ahmedabad
27230,Jayveersinh Zala Aka,83151,thejayveersinh,Lifestyle & Living,Feel-Good News / Stories,Ahmedabad
46569,Kinjal Patel,80605,kinjal_patell,Lifestyle & Living,Personal Vlogs,Ahmedabad
43801,Ayushi Somaiya,79004,saqueen_99,Lifestyle & Living,Personal Vlogs,Ahmedabad
21835,Rudri Pancholi,77000,rude.rii,Lifestyle & Living,Personal Vlogs,Ahmedabad
2833,Shruti A Shukla,76902,crunchygourmet,Food ,Food Reviews,Ahmedabad
43157,Sushil Bhagtani,75608,sushilbhagtanii,Fashion,Style & Grooming,Ahmedabad
24513,Denny,73783,denny0to1,Lifestyle & Living,Personal Vlogs,Ahmedabad
5259,Ekta Khetan,71514,ektakhetan,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
42325,Ankymishra,70198,ankymishra,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
39301,Bhargav Rajani,70114,bhagabhaivlogs,Food ,Food Reviews,Ahmedabad
38355,Sunny D Blond,69953,sunny__waghela_,Entertainment,Entertaining Dance Videos,Ahmedabad
17284,Soniya Mahip Soni,69887,mumma_and_manan,Lifestyle & Living,Personal Vlogs,Ahmedabad
23113,Paras Dalal,69358,vibethefitness,Fitness,Training & Fitness,Ahmedabad
43484,Ahmedabad Real Estate,68346,ahmedabadreal_estate,Home & Decor,Real-Estate / Homes,Ahmedabad
47894,Hetaa Ramani,67928,hetaa_ramani_,Home & Decor,Interiors,Ahmedabad
1497,Mahi Bakshi,67484,mahibakshiofficial,Lifestyle & Living,Product Reviews / Shopping,Ahmedabad
3447,Taruna Manoj,67444,tarunamotwani,Entertainment,Fun-Content,Ahmedabad
888,Nandini Jaiswani,67386,ca.nandini_jaiswani,Lifestyle & Living,Personal Vlogs,Ahmedabad
46353,Aayush Safi,65055,wander_eater_,Food ,Food Reviews,Ahmedabad
14873,𝙋𝙍𝙀𝙀𝙏,243499,harpreetmehtaofficial,Lifestyle & Living,Personal Vlogs,Anantapur
26435,Seshadev Sarangi,228300,seshadev_sarangi,Entertainment,Fun-Content,Anantapur
45294,Thugs Of Anantapur,153499,thugs_of_atp,Community Pages,City-focused Content,Anantapur
24726,Juhith Reddy,133947,juhith_13,Lifestyle & Living,Personal Vlogs,Anantapur
46833,Anke Uday,11777,ankeuday,Lifestyle & Living,Personal Vlogs,Anantapur
51815,Priscilla Parmar,1478,ssie_cee,Lifestyle & Living,Personal Vlogs,Andheri
43781,Mesty,10926,desouzamesty,Fashion,Style & Grooming,Anjuna
43454,Abhishek Sharma,127454,abhisheksharmaoriginal,Arts,"Acting, Pro (Movies)",Amritsar
29004,Vipul Mehta,124209,vipulmehtaofficial,Arts,Music & Singing,Amritsar
43517,Neetu22150,122089,neetu22150,Beauty,Makeup & Cosmetics,Amritsar
27356,Twinsbrother,118391,twinsbrother_2222,Entertainment,Fun-Content,Amritsar
42709,Malaisha Ranglani,106881,malaishadoll,Entertainment,Entertaining Dance Videos,Amritsar
19525,Miss Taanii,103895,tanisha_gulatiii,Fashion,Style & Grooming,Amritsar
3369,Amanpreet Singh,99688,foodie_aman13,Food ,Food Reviews,Amritsar
5594,Amandeep Kaur Khalsa,96779,sardarni_ammy_marok,Entertainment,Fun-Content,Amritsar
42462,Sahil Babbar,83698,_sahil_babbar_,Fashion,Style & Grooming,Amritsar
51687,Jsmt Toor,69056,jsmttoor,Fashion,Style & Grooming,Amritsar
50721,Nepali Jatt,68519,nepali_jatt_1,,,Amritsar
26100,Shivangi Gautam Mahajan,61807,shivangimahajan7,Lifestyle & Living,Personal Vlogs,Amritsar
12057,Riyan,55123,riyan.makeover__,Beauty,Makeup & Cosmetics,Amritsar
17872,Tanish,44231,vloggertanish,Lifestyle & Living,Personal Vlogs,Amritsar
21495,Daisy Kaur,42833,daisykaur01,Entertainment,Singing & Music Videos,Amritsar
23830,Divyakshi Gupta,41510,divsigupta,Travel & Places,City-focused Content,Amritsar
42501,Ambarsar Be Like,38907,ambarsarbelike,Community Pages,City-focused Content,Amritsar
20146,Raees Abdul Rahoof,36132,raees_abdul_rahoof,Lifestyle & Living,Personal Vlogs,Amritsar
41098,Ishan Sharma,35954,trouper__ishan,Entertainment,Fun-Content,Amritsar
42343,Simran Arora,35256,identitybysimran,Tech,UI / UX Design: Tips & Hacks,Amritsar
48604,Alay Shah,63246,alayshah_7,Fitness,Training & Fitness,Ahmedabad
532,Aarushi Shah,62743,aarushishah912,Lifestyle & Living,Personal Vlogs,Ahmedabad
4041,Anshika Agarwal,62203,anshikarajeev,Lifestyle & Living,Personal Vlogs,Ahmedabad
47666,Gaurika Rathi,61790,gaurikarathii,Fashion,Style & Grooming,Ahmedabad
42044,Pintu Rou,61615,iam_nandinirajput7857,Lifestyle & Living,Personal Vlogs,Ahmedabad
34652,Gaurvishika Dhing,60402,ga.ur.vi,Fashion,Style & Grooming,Ahmedabad
3770,Khushi Bhatt,58351,thekhushibhatt,Beauty,Makeup & Cosmetics,Ahmedabad
46137,𝐒𝐚𝐜𝐡𝐢𝐧 𝐏𝐚𝐫𝐦𝐚𝐫,57828,sachinnn_011,Lifestyle & Living,Personal Vlogs,Ahmedabad
44860,Sagar - The Ocean,56836,sagarocean__,Entertainment,Singing & Music Videos,Ahmedabad
19088,Movie Premyy,55322,movie_premyy,Community Pages,Fan-Page: Movies & Movie-Celebs,Ahmedabad
46617,Rj Jinal Pranami🇮🇳,54998,rj_jinalll,Entertainment,Fun-Content,Ahmedabad
49503,Anjali Krrishna Bharadwaj,54808,angelfashioncreations,Lifestyle & Living,Product Reviews / Shopping,Ahmedabad
2191,Nikita Mayatra,53149,nikitamayatra,Entertainment,Entertaining Dance Videos,Ahmedabad
40910,Bhoomika Patel,51412,ugc_booms_10,Beauty,Skin-Care,Ahmedabad
37764,Manisha & Shivam,51272,twopassportss,Travel & Places,Backpacking & Biking,Ahmedabad
20503,Poonamdhanwani,50101,i_princy_tulsiyani,Lifestyle & Living,Personal Vlogs,Ahmedabad
15411,Nirali & Rishabh,49855,_gypsycouple,Lifestyle & Living,Personal Vlogs,Ahmedabad
5809,Pratik Dabhi,49807,i.m.pratikdabhi,Learning,"Programming, Coding & AI",Ahmedabad
4011,Komal Sarda,49421,komalsardaa,Fitness,Training & Fitness,Ahmedabad
6798,Maitri Dalicha Majmudar,49143,maitri_dalicha,Lifestyle & Living,Personal Vlogs,Ahmedabad
38754,Sameer Kumar Singh,349089,sammy_vocals,Entertainment,Singing & Music Videos,Arrah
39211,Shuvi_rajput21,207812,shivangi__rajput21,Comedy & Memes,Funny Shorts,Ashoknagar
49842,Anuraaj,414627,anuraaj___,Entertainment,Singing & Music Videos,Asansol
2020,Sanaya Sharma,293344,mua_sanaya_2000,Lifestyle & Living,Personal Vlogs,Asansol
17958,Priya Roy Chowdhary,91828,priyachoudhary_345,Lifestyle & Living,Personal Vlogs,Asansol
49920,Bishal Mukherjee,51592,vinesofbm,Entertainment,Fun-Content,Asansol
20877,Badshah,41398,carvaan_1960s,Comedy & Memes,Viral & Memes,Asansol
46200,Kingshuk Chakraborty,36745,nobilian_king_chakraborty,Entertainment,Info-tainment,Asansol
27452,Minakshi,32266,iamcandelina,Lifestyle & Living,Religion & Spiritual,Asansol
30035,Born Hungry,34277,somethin_dishy97,Food ,Food Reviews,Amritsar
33018,Navneet Nishan,29698,navneet.nishan,Arts,"Acting, Pro (TV / Series)",Amritsar
18480,Laksh Puri,27635,lakshpuri,Travel & Places,City-focused Content,Amritsar
4105,Prince And Chetna,27349,pritnavlogs2910,"Family, Kids & Pets",Family / Couple Vlogs ,Amritsar
41013,The Trending India,26429,thetrendingindia45,Food ,Food Reviews,Amritsar
4447,Preetii,23653,travel_with_preeti,Travel & Places,Travel & Food Photography,Amritsar
20437,Rashika Sehgal,23590,baby_rashika_world,Lifestyle & Living,Product Reviews / Shopping,Amritsar
5446,Tanu Dubey,23311,glam_wid_tanu.2214,Lifestyle & Living,Personal Vlogs,Amritsar
30528,Srishti Fd Anand,21457,i_am_fds,Beauty,Makeup & Cosmetics,Amritsar
18890,Vipin Sahu,21265,vipinsahu026,Lifestyle & Living,Personal Vlogs,Amritsar
20540,Sandeep Singh,20615,mr.sandeep16,Lifestyle & Living,Personal Vlogs,Amritsar
4467,Sunny,18411,iamsunnyofficial,Lifestyle & Living,Personal Vlogs,Amritsar
47075,Goldie Sohel,18165,goldiesohel,Arts,Music & Singing,Amritsar
20507,Harshpreet Kaur,16353,_.thegirlystuff._,Beauty,Makeup & Cosmetics,Amritsar
4677,Priyanka Arora,15071,thoughtful_mommy,"Family, Kids & Pets",Family / Couple Vlogs ,Amritsar
25162,Prabhjeet Singh,14765,prabhsingh.13,Lifestyle & Living,Personal Vlogs,Amritsar
18400,Sahhil Dhir,14650,sahhil.dhir,Arts,Music & Singing,Amritsar
18238,Salil,13930,iphone_amritsar,Tech,Gadget Reviews & Unboxing,Amritsar
6749,Karan Sakhri,13710,karansakhri,Lifestyle & Living,Personal Vlogs,Amritsar
26071,Abhijeet Thind,12079,abhijeet_thind,Lifestyle & Living,Personal Vlogs,Amritsar
21870,Saurin Desai,47344,sauriinn,Fashion,Style & Grooming,Ahmedabad
38636,Foodie_eraa | Ahmedabad Food Blogger,45987,foodie_eraa,Food ,Food Reviews,Ahmedabad
44095,Hasmukhi Ahmedabad Blogger Travel,44907,vibe_with_hasmukhii,Lifestyle & Living,Personal Vlogs,Ahmedabad
45084,Antareepa,44459,withlove.antaa,Lifestyle & Living,Product Reviews / Shopping,Ahmedabad
42893,Tanisha Shah,43795,taniiissha,Fashion,Style & Grooming,Ahmedabad
38347,Vivek Prajapati,43145,vivek_peace21,Entertainment,Entertaining Dance Videos,Ahmedabad
666,Amber Rathi,42937,simplymomtales,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
17430,Garima,42374,gutsy_garima_,Lifestyle & Living,Personal Vlogs,Ahmedabad
38630,Riya Pathak,41752,riyasfoodjourney,Food ,Food Reviews,Ahmedabad
38712,Litpsychic,40133,zeherplays,Gaming & Anime,Mobile Gaming,Ahmedabad
19980,Heena Purswani,39618,heenapurswani_,Fashion,Style & Grooming,Ahmedabad
21591,Mohit Meghnathi,39420,mohit_meghnathi_officialll,Lifestyle & Living,Personal Vlogs,Ahmedabad
19817,Tan,38957,tanishitater,Fashion,Style & Grooming,Ahmedabad
50616,Jheel Chhabria,38835,jheelchhabria,Fashion,Style & Grooming,Ahmedabad
2007,Preeti Sharma,38710,pr33tisharma,Lifestyle & Living,Personal Vlogs,Ahmedabad
38641,Ahmedabad Food Blogger,37557,foodies_by.heart,Food ,Food Reviews,Ahmedabad
19707,Akshat Solanki,37506,maibhiphotographerr,Photography / Videography,Street / People Photography,Ahmedabad
50612,Shruti Sejpal,36800,shruti_242,Lifestyle & Living,Product Reviews / Shopping,Ahmedabad
3900,Mehul Chauhan,35173,just.mehul,Travel & Places,Travel & Food Photography,Ahmedabad
47472,Anang Desai,34060,desaianang,Arts,"Acting, Pro (TV / Series)",Ahmedabad
30965,Nikki Tamboli,6112373,nikki_tamboli,Arts,"Acting, Pro (TV / Series)",Aurangabad
6634,Yashraj Mukhate,2469317,yashrajmukhate,Arts,Music & Singing,Aurangabad
33895,Bhagyashri Borse,1082818,bhagyashriiborse,Arts,"Acting, Pro (TV / Series)",Aurangabad
24171,Asif Shaikh,477028,asif_model_7,Lifestyle & Living,Personal Vlogs,Aurangabad
15728,Shaikh Afraaz,472561,sk.afraaz,Tech,"Software & App: Tips, Hacks & Reviews",Aurangabad
38546,Yogesh Baburao Gore Yogu,320280,yogeshgorecomedian,Comedy & Memes,Funny Shorts,Aurangabad
28443,Sohel Khan,276719,sohelkhan.xd,Lifestyle & Living,Product Reviews / Shopping,Aurangabad
44107,Aurangabad Tak,205140,aurangabadtak,Travel & Places,City-focused Content,Aurangabad
46669,Sambhajinagar Diaries Official,118260,sambhajinagar.diaries.official,Community Pages,City-focused Content,Aurangabad
46650,Motographic,105173,motographic__,Automotive,Bike Enthusiast,Aurangabad
12636,Wefoodlover,88755,wefoodlover,Food ,Food Reviews,Aurangabad
46005,Prasha Dhiwar,81932,meow_prasha,Lifestyle & Living,Personal Vlogs,Aurangabad
12904,Rushi Kamode,42637,whorushikamode,Lifestyle & Living,Personal Vlogs,Aurangabad
26058,Angoori Runwal,18140,cook_mystyle,Food ,Cooking & Recipes,Aurangabad
40613,Zehen Malik,15929,zehen_.malik,Lifestyle & Living,Personal Vlogs,Aurangabad
21577,Shaikh Muhammad Farhan,13692,farhanshaikh.fa0950,Fitness,Training & Fitness,Aurangabad
48637,Ashutosh Kharde,7149,ashu_kharde171,Fitness,Training & Fitness,Aurangabad
51637,Rohan Sarode,4648,rohann_sarode,Food ,Cooking & Recipes,Aurangabad
47915,Krishna Mckenzie,524402,krishna.mckenzie,Lifestyle & Living,Farming / Ecology ,Auroville
49185,Vishakha Yadav,69751,missvishakha_,Lifestyle & Living,Product Reviews / Shopping,Azamgarh
22908,Neha Kohli,11896,nehakohliofficial,Lifestyle & Living,Personal Vlogs,Amritsar
25787,Roshini Narula,11549,roshiniiinarulaaa,Lifestyle & Living,Personal Vlogs,Amritsar
39779,Drishttii Grover,11402,drishttiigrover,Lifestyle & Living,Personal Vlogs,Amritsar
46078,Amritpal Singh From Amritsar,10983,amritpalsinghmonu,Entertainment,Entertaining Dance Videos,Amritsar
44727,Navneet Gandhi,10946,mrs_navneetgagan_gandhi,Beauty,Skin-Care,Amritsar
27357,Sweetckhushi,10315,sweetckhushi,Entertainment,Entertaining Dance Videos,Amritsar
42304,Pranjal Guddiya,9383,pranjal_08_26,Entertainment,Fun-Content,Amritsar
17053,Itsskin Influencer,4590,itsskincare2,Beauty,Skin-Care,Amritsar
49092,Tulika Jagga,1439,tulikajagga,Beauty,Skin-Care,Amritsar
49093,Punjaban,902,thepunjabanbeauty,Beauty,Makeup & Cosmetics,Amritsar
46134,Asmita Jadhav,20402,asmi.queen.281992,Entertainment,Singing & Music Videos,Badlapur
2115,Pratima,19508,pratima.singh83,Lifestyle & Living,Personal Vlogs,Badlapur
25420,Anshu Bedi Patel,33308,makeupartistanshu,Beauty,Makeup & Cosmetics,Ahmedabad
23716,Ayushi,31592,purpleclutcher,Travel & Places,City-focused Content,Ahmedabad
29250,Hiya Nainani,30993,hiyanainanii,Fashion,Style & Grooming,Ahmedabad
39817,Manali Patel,30443,manali._patel,Lifestyle & Living,Personal Vlogs,Ahmedabad
3662,Mark Panthaky,30153,mark_panthaky_,Arts,Music & Singing,Ahmedabad
24384,Pankaj Upadhyay,28854,itsfoodieonly,Food ,Food Reviews,Ahmedabad
39437,Shivani Jadav,28636,thatmerakigirl,Lifestyle & Living,Personal Vlogs,Ahmedabad
51711,I Am Gujju,27992,hugujjuchhu,Comedy & Memes,Viral & Memes,Ahmedabad
38749,𝐀𝐃𝐈𝐓𝐘𝐀 𝐏𝐀𝐍𝐂𝐇𝐀𝐋,27716,aditya_roy_panchal_,Entertainment,Singing & Music Videos,Ahmedabad
19689,Razina Bolim,26846,life.of.razina,Lifestyle & Living,Personal Vlogs,Ahmedabad
39705,Utkarsh Khatri,26688,utkarsh.97_,Fashion,Style & Grooming,Ahmedabad
46151,Amplitude Dance Crew,26387,amplitude_dance_crew,Arts,Professional Dancing,Ahmedabad
17589,Sahista,25333,isahista_,,,Ahmedabad
40853,Aftabkhan,25266,mr_aftab_official_221,Lifestyle & Living,Personal Vlogs,Ahmedabad
44675,𝐌𝐎𝐇𝐈𝐓 𝐒𝐈𝐍𝐆𝐇,24916,mohit_singh_no.1_photographer,Photography / Videography,Street / People Photography,Ahmedabad
629,R A J A T S H A R M A (,24816,rajat_sharma007,Lifestyle & Living,Personal Vlogs,Ahmedabad
42523,Pankaj,24735,foodie_with_pankaj,Food ,Cooking & Recipes,Ahmedabad
27455,Shuchi S,24727,shuchi_____,Lifestyle & Living,Personal Vlogs,Ahmedabad
45169,Khushbu Garg,23612,explore_with_khushbu,Entertainment,Singing & Music Videos,Ahmedabad
30921,Kunal Pandya,23347,kunalbeingjohn,Fitness,Training & Fitness,Ahmedabad
43439,Shweta Singh,1605850,shweta_singh6_,Fashion,Style & Grooming,Badshahpur
44685,Monika Salaria,42649,monikasalaria_,Fitness,Training & Fitness,Badshahpur
29246,Ankita Sharma,50400,iankitasharma,Fashion,Style & Grooming,Bagpat
38598,Aashima Mathur,103760,_aashimamathur,Fashion,Style & Grooming,Bahadurgarh
42203,Radha Yadav,30882,radha_is_fit,Fitness,Training & Fitness,Bahadurgarh
43239,Uttam Chhikara,26187,uttam_chhikara_,Fitness,Training & Fitness,Bahadurgarh
45611,Muskan Kumari,16508,miss_witty_smile,Entertainment,Fun-Content,Bahadurgarh
44267,Starboi,74799,sanjurauth,Entertainment,Singing & Music Videos,Baharampur
31073,Richa Dalwani,23174,thefictiongirl,Lifestyle & Living,Personal Vlogs,Ahmedabad
18990,Krima Shah,23110,krimish_girl,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
42350,Umakant Rath,23090,ur_sanu,Travel & Places,Travel & Food Photography,Ahmedabad
39813,Shahenaz_mansuri,22986,shahenaz_juned,Lifestyle & Living,Personal Vlogs,Ahmedabad
44625,Harsh,22951,thatharshprajapati,Lifestyle & Living,Personal Vlogs,Ahmedabad
22829,Rashi Shrivastava,22804,raashii_shrivastava,Lifestyle & Living,Personal Vlogs,Ahmedabad
26645,Mayur Patel,22800,monty_ptl_,Lifestyle & Living,Personal Vlogs,Ahmedabad
44170,Arcche,22625,arcche_thegoldenboy,"Family, Kids & Pets",Pet-Care / Pet-Love,Ahmedabad
3648,Simran Kukreja,22511,simranramkishankukreja,Lifestyle & Living,Product Reviews / Shopping,Ahmedabad
40715,Aditiya Jain,22109,aditiyajain__,Fashion,Style & Grooming,Ahmedabad
19815,Priya Singh Sengar,22016,priya.sengar,Lifestyle & Living,Personal Vlogs,Ahmedabad
18254,Ravindra Singh,21671,ravindra_singh_nala,Lifestyle & Living,Personal Vlogs,Ahmedabad
19381,Khushbu Patankar,21103,momz_new_life,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
19567,Janki,21044,gadhavijanki,Entertainment,Singing & Music Videos,Ahmedabad
10196,Amogh Designs,20872,amogh_archidesign,Home & Decor,Architecture & Construction,Ahmedabad
22545,Krishna Panchal,20744,kdpanch,"Family, Kids & Pets",Family / Couple Vlogs ,Ahmedabad
19407,Sarita,20586,sarita.garg.186,Lifestyle & Living,Personal Vlogs,Ahmedabad
47955,Marwan Qaisar,19986,macktsmg,Finance & Investments,Investing,Ahmedabad
22827,Priyanka Nazareth,19968,priyanka_nazareth,Lifestyle & Living,Personal Vlogs,Ahmedabad
45342,Yash Darji,19872,yash_earth,Photography / Videography,Wildlife & Animal Photography,Ahmedabad
